date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
02:15:59	106923/106923	---MCZ	200	added ('OK')	text/html	date:Tue,%2003%20Oct%202023%2021:15:58%20GMT	https://gtkit.rometheme.pro/getux/2023/09/20/choosing-the-right-digital-agency-a-roadmap-for-success/	/Users/sarma/websites/test/gtkit.rometheme.pro/getux/2023/09/20/choosing-the-right-digital-agency-a-roadmap-for-success/index.html	(from https://gtkit.rometheme.pro/getux/template-kit/blog/)
02:15:59	106749/106749	---MCZ	200	added ('OK')	text/html	date:Tue,%2003%20Oct%202023%2021:15:58%20GMT	https://gtkit.rometheme.pro/getux/2023/09/20/behind-the-scenes-a-day-in-the-life-of-a-digital-agency/	/Users/sarma/websites/test/gtkit.rometheme.pro/getux/2023/09/20/behind-the-scenes-a-day-in-the-life-of-a-digital-agency/index.html	(from https://gtkit.rometheme.pro/getux/template-kit/blog/)
02:15:59	6804/6804	---M-Z	200	added ('OK')	text/css	date:Wed,%2027%20Sep%202023%2016:27:50%20GMT	https://gtkit.rometheme.pro/getux/wp-content/uploads/sites/35/elementor/css/post-744.css?ver=1695832070	/Users/sarma/websites/test/gtkit.rometheme.pro/getux/wp-content/uploads/sites/35/elementor/css/post-744726c.css	(from https://gtkit.rometheme.pro/getux/template-kit/404-page/)
02:16:00	2617/2617	---M-Z	200	added ('OK')	application/json	date:Tue,%2003%20Oct%202023%2021:16:00%20GMT	https://gtkit.rometheme.pro/getux/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgtkit.rometheme.pro%2Fgetux%2Ftemplate-kit%2F404-page%2F	/Users/sarma/websites/test/gtkit.rometheme.pro/getux/wp-json/oembed/1.0/embedd9fd.json	(from https://gtkit.rometheme.pro/getux/template-kit/404-page/)
02:16:01	2715/2715	---M-Z	200	added ('OK')	text/xml	date:Tue,%2003%20Oct%202023%2021:16:01%20GMT	https://gtkit.rometheme.pro/getux/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgtkit.rometheme.pro%2Fgetux%2Ftemplate-kit%2F404-page%2F&format=xml	/Users/sarma/websites/test/gtkit.rometheme.pro/getux/wp-json/oembed/1.0/embedd4f2	(from https://gtkit.rometheme.pro/getux/template-kit/404-page/)
02:16:02	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2003%20Oct%202023%2021:16:01%20GMT	https://gtkit.rometheme.pro/getux/?p=744	/Users/sarma/websites/test/gtkit.rometheme.pro/getux/index664b.html	(from https://gtkit.rometheme.pro/getux/template-kit/404-page/)
02:16:02	20348/20348	---M-Z	200	added ('OK')	text/css	date:Wed,%2027%20Sep%202023%2016:27:55%20GMT	https://gtkit.rometheme.pro/getux/wp-content/uploads/sites/35/elementor/css/post-739.css?ver=1695832075	/Users/sarma/websites/test/gtkit.rometheme.pro/getux/wp-content/uploads/sites/35/elementor/css/post-739088b.css	(from https://gtkit.rometheme.pro/getux/template-kit/contact/)
02:16:03	2611/2611	---M-Z	200	added ('OK')	application/json	date:Tue,%2003%20Oct%202023%2021:16:03%20GMT	https://gtkit.rometheme.pro/getux/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgtkit.rometheme.pro%2Fgetux%2Ftemplate-kit%2Fcontact%2F	/Users/sarma/websites/test/gtkit.rometheme.pro/getux/wp-json/oembed/1.0/embed4c0c.json	(from https://gtkit.rometheme.pro/getux/template-kit/contact/)
02:16:04	2709/2709	---M-Z	200	added ('OK')	text/xml	date:Tue,%2003%20Oct%202023%2021:16:04%20GMT	https://gtkit.rometheme.pro/getux/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgtkit.rometheme.pro%2Fgetux%2Ftemplate-kit%2Fcontact%2F&format=xml	/Users/sarma/websites/test/gtkit.rometheme.pro/getux/wp-json/oembed/1.0/embed4090	(from https://gtkit.rometheme.pro/getux/template-kit/contact/)
02:16:05	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2003%20Oct%202023%2021:16:04%20GMT	https://gtkit.rometheme.pro/getux/?p=739	/Users/sarma/websites/test/gtkit.rometheme.pro/getux/index5e3b.html	(from https://gtkit.rometheme.pro/getux/template-kit/contact/)
02:16:05	19806/19806	---M-Z	200	added ('OK')	text/css	date:Wed,%2027%20Sep%202023%2015:52:00%20GMT	https://gtkit.rometheme.pro/getux/wp-content/uploads/sites/35/elementor/css/post-760.css?ver=1695829920	/Users/sarma/websites/test/gtkit.rometheme.pro/getux/wp-content/uploads/sites/35/elementor/css/post-760fe0b.css	(from https://gtkit.rometheme.pro/getux/template-kit/contact/)
02:16:06	7193/7193	---M-Z	200	added ('OK')	application/json	date:Tue,%2003%20Oct%202023%2021:16:06%20GMT	https://gtkit.rometheme.pro/getux/wp-json/wp/v2/posts/733	/Users/sarma/websites/test/gtkit.rometheme.pro/getux/wp-json/wp/v2/posts/733.json	(from https://gtkit.rometheme.pro/getux/2023/09/27/user-centered-design-a-deep-dive-into-the-ui-ux-process/)
02:16:07	2859/2859	---M-Z	200	added ('OK')	application/json	date:Tue,%2003%20Oct%202023%2021:16:07%20GMT	https://gtkit.rometheme.pro/getux/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgtkit.rometheme.pro%2Fgetux%2F2023%2F09%2F27%2Fuser-centered-design-a-deep-dive-into-the-ui-ux-process%2F	/Users/sarma/websites/test/gtkit.rometheme.pro/getux/wp-json/oembed/1.0/embed4837.json	(from https://gtkit.rometheme.pro/getux/2023/09/27/user-centered-design-a-deep-dive-into-the-ui-ux-process/)
02:16:08	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2003%20Oct%202023%2021:16:08%20GMT	https://gtkit.rometheme.pro/getux/?p=733	/Users/sarma/websites/test/gtkit.rometheme.pro/getux/index2531.html	(from https://gtkit.rometheme.pro/getux/2023/09/27/user-centered-design-a-deep-dive-into-the-ui-ux-process/)
02:16:08	905/905	---M-Z	200	added ('OK')	application/rss+xml	etag:%22b6a501ff477ccea338f5381061dd25ce%22	https://gtkit.rometheme.pro/getux/2023/09/27/user-centered-design-a-deep-dive-into-the-ui-ux-process/feed/	/Users/sarma/websites/test/gtkit.rometheme.pro/getux/2023/09/27/user-centered-design-a-deep-dive-into-the-ui-ux-process/feed/index.html	(from https://gtkit.rometheme.pro/getux/2023/09/27/user-centered-design-a-deep-dive-into-the-ui-ux-process/)
02:16:09	2950/2950	---M-Z	200	added ('OK')	text/xml	date:Tue,%2003%20Oct%202023%2021:16:09%20GMT	https://gtkit.rometheme.pro/getux/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgtkit.rometheme.pro%2Fgetux%2F2023%2F09%2F27%2Fuser-centered-design-a-deep-dive-into-the-ui-ux-process%2F&format=xml	/Users/sarma/websites/test/gtkit.rometheme.pro/getux/wp-json/oembed/1.0/embed873d	(from https://gtkit.rometheme.pro/getux/2023/09/27/user-centered-design-a-deep-dive-into-the-ui-ux-process/)
02:16:14	112654/112654	---M--	200	added ('OK')	image/jpeg	date:Wed,%2027%20Sep%202023%2008:47:12%20GMT	http://gtkit.rometheme.pro/getux/wp-content/uploads/sites/35/2023/09/Blog-Image-5-1024x683.jpg	/Users/sarma/websites/test/gtkit.rometheme.pro/getux/wp-content/uploads/sites/35/2023/09/Blog-Image-5-1024x683.jpg	(from https://gtkit.rometheme.pro/getux/2023/09/27/user-centered-design-a-deep-dive-into-the-ui-ux-process/)
02:16:14	2981/2981	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2014%20Jun%202022%2010:45:43%20GMT	https://gtkit.rometheme.pro/getux/wp-includes/js/comment-reply.min.js?ver=6.3.1	/Users/sarma/websites/test/gtkit.rometheme.pro/getux/wp-includes/js/comment-reply.min9b30.js	(from https://gtkit.rometheme.pro/getux/2023/09/27/user-centered-design-a-deep-dive-into-the-ui-ux-process/)
02:16:16	99882/99882	---MCZ	200	added ('OK')	text/html	date:Tue,%2003%20Oct%202023%2021:16:11%20GMT	https://gtkit.rometheme.pro/getux/tag/design/	/Users/sarma/websites/test/gtkit.rometheme.pro/getux/tag/design/index.html	(from https://gtkit.rometheme.pro/getux/2023/09/27/user-centered-design-a-deep-dive-into-the-ui-ux-process/)
02:16:16	99858/99858	---MCZ	200	added ('OK')	text/html	date:Tue,%2003%20Oct%202023%2021:16:11%20GMT	https://gtkit.rometheme.pro/getux/tag/ui/	/Users/sarma/websites/test/gtkit.rometheme.pro/getux/tag/ui/index.html	(from https://gtkit.rometheme.pro/getux/2023/09/27/user-centered-design-a-deep-dive-into-the-ui-ux-process/)
02:16:17	99858/99858	---MCZ	200	added ('OK')	text/html	date:Tue,%2003%20Oct%202023%2021:16:14%20GMT	https://gtkit.rometheme.pro/getux/tag/ux/	/Users/sarma/websites/test/gtkit.rometheme.pro/getux/tag/ux/index.html	(from https://gtkit.rometheme.pro/getux/2023/09/27/user-centered-design-a-deep-dive-into-the-ui-ux-process/)
02:16:17	99870/99870	---MCZ	200	added ('OK')	text/html	date:Tue,%2003%20Oct%202023%2021:16:15%20GMT	https://gtkit.rometheme.pro/getux/tag/user/	/Users/sarma/websites/test/gtkit.rometheme.pro/getux/tag/user/index.html	(from https://gtkit.rometheme.pro/getux/2023/09/27/user-centered-design-a-deep-dive-into-the-ui-ux-process/)
02:16:18	31084/31084	---MCZ	200	added ('OK')	application/rss+xml	etag:%22b6a501ff477ccea338f5381061dd25ce%22	https://gtkit.rometheme.pro/getux/category/blog/feed/	/Users/sarma/websites/test/gtkit.rometheme.pro/getux/category/blog/feed/index.html	(from https://gtkit.rometheme.pro/getux/category/blog/)
02:16:18	639/639	---M-Z	200	added ('OK')	application/json	date:Tue,%2003%20Oct%202023%2021:16:18%20GMT	https://gtkit.rometheme.pro/getux/wp-json/wp/v2/categories/2	/Users/sarma/websites/test/gtkit.rometheme.pro/getux/wp-json/wp/v2/categories/2.json	(from https://gtkit.rometheme.pro/getux/category/blog/)
02:16:21	120398/120398	---M--	200	added ('OK')	image/jpeg	date:Wed,%2027%20Sep%202023%2008:43:41%20GMT	https://gtkit.rometheme.pro/getux/wp-content/uploads/sites/35/2023/09/Blog-Image-4-1024x683.jpg	/Users/sarma/websites/test/gtkit.rometheme.pro/getux/wp-content/uploads/sites/35/2023/09/Blog-Image-4-1024x683.jpg	(from https://gtkit.rometheme.pro/getux/category/blog/)
02:16:21	92834/92834	---M--	200	added ('OK')	image/jpeg	date:Wed,%2027%20Sep%202023%2008:41:11%20GMT	https://gtkit.rometheme.pro/getux/wp-content/uploads/sites/35/2023/09/Blog-Image-3-1024x683.jpg	/Users/sarma/websites/test/gtkit.rometheme.pro/getux/wp-content/uploads/sites/35/2023/09/Blog-Image-3-1024x683.jpg	(from https://gtkit.rometheme.pro/getux/category/blog/)
02:16:23	90578/90578	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Sep%202023%2004:42:56%20GMT	https://gtkit.rometheme.pro/getux/wp-content/uploads/sites/35/2023/09/Blog-Image-1-1024x683.jpg	/Users/sarma/websites/test/gtkit.rometheme.pro/getux/wp-content/uploads/sites/35/2023/09/Blog-Image-1-1024x683.jpg	(from https://gtkit.rometheme.pro/getux/category/blog/)
02:16:23	123201/123201	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Sep%202023%2004:40:21%20GMT	https://gtkit.rometheme.pro/getux/wp-content/uploads/sites/35/2023/09/Blog-Image-2-1024x683.jpg	/Users/sarma/websites/test/gtkit.rometheme.pro/getux/wp-content/uploads/sites/35/2023/09/Blog-Image-2-1024x683.jpg	(from https://gtkit.rometheme.pro/getux/category/blog/)
02:16:24	7201/7201	---M-Z	200	added ('OK')	application/json	date:Tue,%2003%20Oct%202023%2021:16:24%20GMT	https://gtkit.rometheme.pro/getux/wp-json/wp/v2/posts/730	/Users/sarma/websites/test/gtkit.rometheme.pro/getux/wp-json/wp/v2/posts/730.json	(from https://gtkit.rometheme.pro/getux/2023/09/27/local-seo-secrets-strategies-used-by-top-digital-agencies/)
02:16:24	911/911	---M-Z	200	added ('OK')	application/rss+xml	etag:%22b6a501ff477ccea338f5381061dd25ce%22	https://gtkit.rometheme.pro/getux/2023/09/27/local-seo-secrets-strategies-used-by-top-digital-agencies/feed/	/Users/sarma/websites/test/gtkit.rometheme.pro/getux/2023/09/27/local-seo-secrets-strategies-used-by-top-digital-agencies/feed/index.html	(from https://gtkit.rometheme.pro/getux/2023/09/27/local-seo-secrets-strategies-used-by-top-digital-agencies/)
02:16:24	2866/2866	---M-Z	200	added ('OK')	application/json	date:Tue,%2003%20Oct%202023%2021:16:24%20GMT	https://gtkit.rometheme.pro/getux/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgtkit.rometheme.pro%2Fgetux%2F2023%2F09%2F27%2Flocal-seo-secrets-strategies-used-by-top-digital-agencies%2F	/Users/sarma/websites/test/gtkit.rometheme.pro/getux/wp-json/oembed/1.0/embed79b3.json	(from https://gtkit.rometheme.pro/getux/2023/09/27/local-seo-secrets-strategies-used-by-top-digital-agencies/)
02:16:25	2960/2960	---M-Z	200	added ('OK')	text/xml	date:Tue,%2003%20Oct%202023%2021:16:25%20GMT	https://gtkit.rometheme.pro/getux/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgtkit.rometheme.pro%2Fgetux%2F2023%2F09%2F27%2Flocal-seo-secrets-strategies-used-by-top-digital-agencies%2F&format=xml	/Users/sarma/websites/test/gtkit.rometheme.pro/getux/wp-json/oembed/1.0/embed8180	(from https://gtkit.rometheme.pro/getux/2023/09/27/local-seo-secrets-strategies-used-by-top-digital-agencies/)
02:16:29	106344/106344	---MCZ	200	added ('OK')	text/html	date:Tue,%2003%20Oct%202023%2021:16:26%20GMT	https://gtkit.rometheme.pro/getux/tag/digital/	/Users/sarma/websites/test/gtkit.rometheme.pro/getux/tag/digital/index.html	(from https://gtkit.rometheme.pro/getux/2023/09/27/local-seo-secrets-strategies-used-by-top-digital-agencies/)
02:16:29	106338/106338	---MCZ	200	added ('OK')	text/html	date:Tue,%2003%20Oct%202023%2021:16:26%20GMT	https://gtkit.rometheme.pro/getux/tag/agency/	/Users/sarma/websites/test/gtkit.rometheme.pro/getux/tag/agency/index.html	(from https://gtkit.rometheme.pro/getux/2023/09/27/local-seo-secrets-strategies-used-by-top-digital-agencies/)
02:16:30	106386/106386	---MCZ	200	added ('OK')	text/html	date:Tue,%2003%20Oct%202023%2021:16:27%20GMT	https://gtkit.rometheme.pro/getux/tag/digital-agency/	/Users/sarma/websites/test/gtkit.rometheme.pro/getux/tag/digital-agency/index.html	(from https://gtkit.rometheme.pro/getux/2023/09/27/local-seo-secrets-strategies-used-by-top-digital-agencies/)
02:16:32	99870/99870	---MCZ	200	added ('OK')	text/html	date:Tue,%2003%20Oct%202023%2021:16:29%20GMT	https://gtkit.rometheme.pro/getux/tag/seo/	/Users/sarma/websites/test/gtkit.rometheme.pro/getux/tag/seo/index.html	(from https://gtkit.rometheme.pro/getux/2023/09/27/local-seo-secrets-strategies-used-by-top-digital-agencies/)
02:16:32	99900/99900	---MCZ	200	added ('OK')	text/html	date:Tue,%2003%20Oct%202023%2021:16:30%20GMT	https://gtkit.rometheme.pro/getux/tag/strategy/	/Users/sarma/websites/test/gtkit.rometheme.pro/getux/tag/strategy/index.html	(from https://gtkit.rometheme.pro/getux/2023/09/27/local-seo-secrets-strategies-used-by-top-digital-agencies/)
02:16:32	99870/99870	---MCZ	200	added ('OK')	text/html	date:Tue,%2003%20Oct%202023%2021:16:31%20GMT	https://gtkit.rometheme.pro/getux/tag/top/	/Users/sarma/websites/test/gtkit.rometheme.pro/getux/tag/top/index.html	(from https://gtkit.rometheme.pro/getux/2023/09/27/local-seo-secrets-strategies-used-by-top-digital-agencies/)
02:16:32	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2003%20Oct%202023%2021:16:26%20GMT	https://gtkit.rometheme.pro/getux/?p=730	/Users/sarma/websites/test/gtkit.rometheme.pro/getux/index7c89.html	(from https://gtkit.rometheme.pro/getux/2023/09/27/local-seo-secrets-strategies-used-by-top-digital-agencies/)
02:16:33	7189/7189	---M-Z	200	added ('OK')	application/json	date:Tue,%2003%20Oct%202023%2021:16:33%20GMT	https://gtkit.rometheme.pro/getux/wp-json/wp/v2/posts/727	/Users/sarma/websites/test/gtkit.rometheme.pro/getux/wp-json/wp/v2/posts/727.json	(from https://gtkit.rometheme.pro/getux/2023/09/27/content-is-king-the-role-of-content-in-digital-agencies/)
02:16:34	905/905	---M-Z	200	added ('OK')	application/rss+xml	etag:%22b6a501ff477ccea338f5381061dd25ce%22	https://gtkit.rometheme.pro/getux/2023/09/27/content-is-king-the-role-of-content-in-digital-agencies/feed/	/Users/sarma/websites/test/gtkit.rometheme.pro/getux/2023/09/27/content-is-king-the-role-of-content-in-digital-agencies/feed/index.html	(from https://gtkit.rometheme.pro/getux/2023/09/27/content-is-king-the-role-of-content-in-digital-agencies/)
02:16:34	2856/2856	---M-Z	200	added ('OK')	application/json	date:Tue,%2003%20Oct%202023%2021:16:34%20GMT	https://gtkit.rometheme.pro/getux/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgtkit.rometheme.pro%2Fgetux%2F2023%2F09%2F27%2Fcontent-is-king-the-role-of-content-in-digital-agencies%2F	/Users/sarma/websites/test/gtkit.rometheme.pro/getux/wp-json/oembed/1.0/embed0356.json	(from https://gtkit.rometheme.pro/getux/2023/09/27/content-is-king-the-role-of-content-in-digital-agencies/)
02:16:35	2950/2950	---M-Z	200	added ('OK')	text/xml	date:Tue,%2003%20Oct%202023%2021:16:35%20GMT	https://gtkit.rometheme.pro/getux/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgtkit.rometheme.pro%2Fgetux%2F2023%2F09%2F27%2Fcontent-is-king-the-role-of-content-in-digital-agencies%2F&format=xml	/Users/sarma/websites/test/gtkit.rometheme.pro/getux/wp-json/oembed/1.0/embed61c1	(from https://gtkit.rometheme.pro/getux/2023/09/27/content-is-king-the-role-of-content-in-digital-agencies/)
02:16:36	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2003%20Oct%202023%2021:16:35%20GMT	https://gtkit.rometheme.pro/getux/?p=727	/Users/sarma/websites/test/gtkit.rometheme.pro/getux/index58a0.html	(from https://gtkit.rometheme.pro/getux/2023/09/27/content-is-king-the-role-of-content-in-digital-agencies/)
02:16:36	7191/7191	---M-Z	200	added ('OK')	application/json	date:Tue,%2003%20Oct%202023%2021:16:36%20GMT	https://gtkit.rometheme.pro/getux/wp-json/wp/v2/posts/724	/Users/sarma/websites/test/gtkit.rometheme.pro/getux/wp-json/wp/v2/posts/724.json	(from https://gtkit.rometheme.pro/getux/2023/09/27/how-to-choose-the-right-digital-agency-for-your-business/)
02:16:37	99888/99888	---MCZ	200	added ('OK')	text/html	date:Tue,%2003%20Oct%202023%2021:16:36%20GMT	https://gtkit.rometheme.pro/getux/tag/content/	/Users/sarma/websites/test/gtkit.rometheme.pro/getux/tag/content/index.html	(from https://gtkit.rometheme.pro/getux/2023/09/27/content-is-king-the-role-of-content-in-digital-agencies/)
02:16:37	2858/2858	---M-Z	200	added ('OK')	application/json	date:Tue,%2003%20Oct%202023%2021:16:37%20GMT	https://gtkit.rometheme.pro/getux/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgtkit.rometheme.pro%2Fgetux%2F2023%2F09%2F27%2Fhow-to-choose-the-right-digital-agency-for-your-business%2F	/Users/sarma/websites/test/gtkit.rometheme.pro/getux/wp-json/oembed/1.0/embedad98.json	(from https://gtkit.rometheme.pro/getux/2023/09/27/how-to-choose-the-right-digital-agency-for-your-business/)
02:16:38	907/907	---M-Z	200	added ('OK')	application/rss+xml	etag:%22b6a501ff477ccea338f5381061dd25ce%22	https://gtkit.rometheme.pro/getux/2023/09/27/how-to-choose-the-right-digital-agency-for-your-business/feed/	/Users/sarma/websites/test/gtkit.rometheme.pro/getux/2023/09/27/how-to-choose-the-right-digital-agency-for-your-business/feed/index.html	(from https://gtkit.rometheme.pro/getux/2023/09/27/how-to-choose-the-right-digital-agency-for-your-business/)
02:16:38	2952/2952	---M-Z	200	added ('OK')	text/xml	date:Tue,%2003%20Oct%202023%2021:16:38%20GMT	https://gtkit.rometheme.pro/getux/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgtkit.rometheme.pro%2Fgetux%2F2023%2F09%2F27%2Fhow-to-choose-the-right-digital-agency-for-your-business%2F&format=xml	/Users/sarma/websites/test/gtkit.rometheme.pro/getux/wp-json/oembed/1.0/embeda37b	(from https://gtkit.rometheme.pro/getux/2023/09/27/how-to-choose-the-right-digital-agency-for-your-business/)
02:16:44	94727/94727	---M--	200	added ('OK')	image/jpeg	date:Wed,%2027%20Sep%202023%2008:38:28%20GMT	http://gtkit.rometheme.pro/getux/wp-content/uploads/sites/35/2023/09/Blog-Image-6-1024x683.jpg	/Users/sarma/websites/test/gtkit.rometheme.pro/getux/wp-content/uploads/sites/35/2023/09/Blog-Image-6-1024x683.jpg	(from https://gtkit.rometheme.pro/getux/2023/09/27/how-to-choose-the-right-digital-agency-for-your-business/)
02:16:44	99896/99896	---MCZ	200	added ('OK')	text/html	date:Tue,%2003%20Oct%202023%2021:16:40%20GMT	https://gtkit.rometheme.pro/getux/tag/business/	/Users/sarma/websites/test/gtkit.rometheme.pro/getux/tag/business/index.html	(from https://gtkit.rometheme.pro/getux/2023/09/27/how-to-choose-the-right-digital-agency-for-your-business/)
02:16:44	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2003%20Oct%202023%2021:16:38%20GMT	https://gtkit.rometheme.pro/getux/?p=724	/Users/sarma/websites/test/gtkit.rometheme.pro/getux/index52c0.html	(from https://gtkit.rometheme.pro/getux/2023/09/27/how-to-choose-the-right-digital-agency-for-your-business/)
02:16:44	663/663	---M-Z	200	added ('OK')	application/json	date:Tue,%2003%20Oct%202023%2021:16:40%20GMT	https://gtkit.rometheme.pro/getux/wp-json/wp/v2/categories/9	/Users/sarma/websites/test/gtkit.rometheme.pro/getux/wp-json/wp/v2/categories/9.json	(from https://gtkit.rometheme.pro/getux/category/tips-trick/)
02:16:44	7190/7190	---M-Z	200	added ('OK')	application/json	date:Tue,%2003%20Oct%202023%2021:16:44%20GMT	https://gtkit.rometheme.pro/getux/wp-json/wp/v2/posts/165	/Users/sarma/websites/test/gtkit.rometheme.pro/getux/wp-json/wp/v2/posts/165.json	(from https://gtkit.rometheme.pro/getux/2023/09/20/choosing-the-right-digital-agency-a-roadmap-for-success/)
02:16:45	6933/6933	---M-Z	200	added ('OK')	application/rss+xml	etag:%22b6a501ff477ccea338f5381061dd25ce%22	https://gtkit.rometheme.pro/getux/category/tips-trick/feed/	/Users/sarma/websites/test/gtkit.rometheme.pro/getux/category/tips-trick/feed/index.html	(from https://gtkit.rometheme.pro/getux/category/tips-trick/)
02:16:45	905/905	---M-Z	200	added ('OK')	application/rss+xml	etag:%22b6a501ff477ccea338f5381061dd25ce%22	https://gtkit.rometheme.pro/getux/2023/09/20/choosing-the-right-digital-agency-a-roadmap-for-success/feed/	/Users/sarma/websites/test/gtkit.rometheme.pro/getux/2023/09/20/choosing-the-right-digital-agency-a-roadmap-for-success/feed/index.html	(from https://gtkit.rometheme.pro/getux/2023/09/20/choosing-the-right-digital-agency-a-roadmap-for-success/)
02:16:46	2856/2856	---M-Z	200	added ('OK')	application/json	date:Tue,%2003%20Oct%202023%2021:16:46%20GMT	https://gtkit.rometheme.pro/getux/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgtkit.rometheme.pro%2Fgetux%2F2023%2F09%2F20%2Fchoosing-the-right-digital-agency-a-roadmap-for-success%2F	/Users/sarma/websites/test/gtkit.rometheme.pro/getux/wp-json/oembed/1.0/embed8f87.json	(from https://gtkit.rometheme.pro/getux/2023/09/20/choosing-the-right-digital-agency-a-roadmap-for-success/)
02:16:47	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2003%20Oct%202023%2021:16:46%20GMT	https://gtkit.rometheme.pro/getux/?p=165	/Users/sarma/websites/test/gtkit.rometheme.pro/getux/index17d5.html	(from https://gtkit.rometheme.pro/getux/2023/09/20/choosing-the-right-digital-agency-a-roadmap-for-success/)
02:16:47	2950/2950	---M-Z	200	added ('OK')	text/xml	date:Tue,%2003%20Oct%202023%2021:16:47%20GMT	https://gtkit.rometheme.pro/getux/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgtkit.rometheme.pro%2Fgetux%2F2023%2F09%2F20%2Fchoosing-the-right-digital-agency-a-roadmap-for-success%2F&format=xml	/Users/sarma/websites/test/gtkit.rometheme.pro/getux/wp-json/oembed/1.0/embed0d88	(from https://gtkit.rometheme.pro/getux/2023/09/20/choosing-the-right-digital-agency-a-roadmap-for-success/)
02:16:48	7186/7186	---M-Z	200	added ('OK')	application/json	date:Tue,%2003%20Oct%202023%2021:16:48%20GMT	https://gtkit.rometheme.pro/getux/wp-json/wp/v2/posts/162	/Users/sarma/websites/test/gtkit.rometheme.pro/getux/wp-json/wp/v2/posts/162.json	(from https://gtkit.rometheme.pro/getux/2023/09/20/behind-the-scenes-a-day-in-the-life-of-a-digital-agency/)
02:16:49	99886/99886	---MCZ	200	added ('OK')	text/html	date:Tue,%2003%20Oct%202023%2021:16:48%20GMT	https://gtkit.rometheme.pro/getux/tag/success/	/Users/sarma/websites/test/gtkit.rometheme.pro/getux/tag/success/index.html	(from https://gtkit.rometheme.pro/getux/2023/09/20/choosing-the-right-digital-agency-a-roadmap-for-success/)
02:16:49	99886/99886	---MCZ	200	added ('OK')	text/html	date:Tue,%2003%20Oct%202023%2021:16:48%20GMT	https://gtkit.rometheme.pro/getux/tag/roadmap/	/Users/sarma/websites/test/gtkit.rometheme.pro/getux/tag/roadmap/index.html	(from https://gtkit.rometheme.pro/getux/2023/09/20/choosing-the-right-digital-agency-a-roadmap-for-success/)
02:16:49	905/905	---M-Z	200	added ('OK')	application/rss+xml	etag:%22b6a501ff477ccea338f5381061dd25ce%22	https://gtkit.rometheme.pro/getux/2023/09/20/behind-the-scenes-a-day-in-the-life-of-a-digital-agency/feed/	/Users/sarma/websites/test/gtkit.rometheme.pro/getux/2023/09/20/behind-the-scenes-a-day-in-the-life-of-a-digital-agency/feed/index.html	(from https://gtkit.rometheme.pro/getux/2023/09/20/behind-the-scenes-a-day-in-the-life-of-a-digital-agency/)
02:16:50	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2003%20Oct%202023%2021:16:50%20GMT	https://gtkit.rometheme.pro/getux/?p=162	/Users/sarma/websites/test/gtkit.rometheme.pro/getux/indexbbc7.html	(from https://gtkit.rometheme.pro/getux/2023/09/20/behind-the-scenes-a-day-in-the-life-of-a-digital-agency/)
02:16:50	2856/2856	---M-Z	200	added ('OK')	application/json	date:Tue,%2003%20Oct%202023%2021:16:50%20GMT	https://gtkit.rometheme.pro/getux/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgtkit.rometheme.pro%2Fgetux%2F2023%2F09%2F20%2Fbehind-the-scenes-a-day-in-the-life-of-a-digital-agency%2F	/Users/sarma/websites/test/gtkit.rometheme.pro/getux/wp-json/oembed/1.0/embedbecb.json	(from https://gtkit.rometheme.pro/getux/2023/09/20/behind-the-scenes-a-day-in-the-life-of-a-digital-agency/)
